CustomerID,Recency,Frequency,Monetary,Segment
13427.0,18,3,582.6,3
13428.0,9,1,218.46999999999997,3
13429.0,10,4,1006.7999999999998,3
13430.0,18,4,648.6899999999999,3
13431.0,66,2,1269.1,3
13434.0,73,2,534.24,3
13435.0,4,9,3794.4900000000002,3
13436.0,1,1,196.88999999999996,3
13437.0,13,7,3408.0600000000004,3
13439.0,254,1,283.71,1
13441.0,91,1,296.64000000000004,3
13447.0,22,4,1104.2300000000002,3
13448.0,16,10,3465.6700000000005,3
13449.0,23,1,291.88000000000005,3
13450.0,26,6,2043.72,3
13451.0,25,6,2916.45,3
13452.0,258,2,590.0,1
13453.0,165,2,356.97999999999996,1
13455.0,24,4,1007.3499999999999,3
13456.0,17,7,1737.82,3
13458.0,6,22,9537.92,0
13460.0,28,2,183.44,3
13461.0,38,3,1445.0000000000002,3
13462.0,182,2,143.25,1
13464.0,57,1,674.6800000000001,3
13466.0,99,2,297.95000000000005,3
13467.0,10,2,1083.71,3
13468.0,1,41,5656.75,0
13470.0,98,2,165.0,3
13471.0,0,4,2531.58,3
13473.0,60,3,417.53999999999996,3
13474.0,235,1,229.59,1
13475.0,190,4,1431.7800000000002,1
13476.0,178,4,1092.77,1
13477.0,37,8,1441.5300000000002,3
13479.0,197,3,291.0,1
13481.0,45,8,1776.81,3
13482.0,231,1,184.64,1
13483.0,65,1,140.34,3
13484.0,240,1,313.8,1
13485.0,232,1,454.24,1
13486.0,77,3,1122.4099999999999,3
13487.0,57,3,575.4000000000001,3
13488.0,16,17,8910.61,0
13489.0,104,4,449.52,3
13491.0,51,10,1215.8199999999997,3
13492.0,135,3,1269.84,3
13493.0,274,2,618.63,1
13494.0,311,1,316.26000000000005,1
13495.0,7,6,1990.12,3
13496.0,10,3,617.93,3
13497.0,282,3,321.04999999999995,1
13499.0,17,7,1146.96,3
13500.0,22,4,1136.77,3
13501.0,242,2,1310.47,1
13502.0,16,3,291.99999999999994,3
13503.0,70,1,216.85000000000002,3
13504.0,63,1,295.93000000000006,3
13505.0,67,8,4282.880000000001,3
13506.0,311,3,452.82,1
13507.0,2,4,2479.16,3
13508.0,243,1,110.97000000000003,1
13509.0,8,7,979.72,3
13510.0,0,5,1785.1599999999999,3
13512.0,260,1,251.20999999999998,1
13513.0,126,1,205.09999999999997,3
13514.0,73,1,152.20000000000002,3
13515.0,72,4,891.12,3
13516.0,20,3,1389.4100000000003,3
13517.0,59,5,2109.0699999999997,3
13518.0,85,1,659.4399999999998,3
13519.0,49,2,110.8,3
13520.0,58,8,3487.7499999999995,3
13521.0,0,3,1093.65,3
13522.0,29,1,125.80000000000001,3
13523.0,32,6,3755.38,3
13524.0,40,5,680.1800000000001,3
13525.0,14,2,628.78,3
13527.0,33,8,2263.76,3
13529.0,78,2,307.76,3
13531.0,204,2,483.80000000000007,1
13532.0,33,1,210.30999999999995,3
13533.0,182,3,270.79,1
13534.0,1,43,5613.08,0
13536.0,0,7,3448.29,3
13538.0,42,7,1280.8500000000001,3
13539.0,85,4,605.84,3
13544.0,39,2,291.40999999999997,3
13546.0,11,3,626.99,3
13548.0,95,2,682.4100000000001,3
13549.0,25,8,916.1199999999999,3
13551.0,318,1,91.80000000000001,1
13552.0,65,16,3539.53,3
13555.0,73,4,4149.280000000001,3
13557.0,27,2,584.06,3
13558.0,5,4,605.06,3
13560.0,6,1,174.36999999999998,3
13561.0,215,1,141.86,1
13562.0,81,3,1799.33,3
13563.0,83,2,777.53,3
13564.0,143,5,647.7400000000004,3
13565.0,18,2,240.22,3
13566.0,40,2,874.71,3
13568.0,172,1,192.85,1
13569.0,16,2,373.74999999999994,3
13570.0,242,1,239.49000000000004,1
13571.0,12,12,2092.3199999999997,3
13572.0,205,1,1384.2499999999998,1
13573.0,49,2,294.4,3
13575.0,22,5,732.07,3
13576.0,9,20,6703.300000000001,0
13577.0,24,5,1658.3,3
13579.0,14,2,467.0400000000001,3
13581.0,308,1,118.0,1
13583.0,155,1,781.03,1
13584.0,306,1,142.4,1
13587.0,31,3,347.0,3
13588.0,15,13,2445.12,3
13589.0,14,2,379.65000000000003,3
13590.0,10,7,1976.12,3
13591.0,64,3,1117.1299999999997,3
13592.0,35,4,247.95999999999998,3
13593.0,107,6,1990.2800000000002,3
13594.0,52,1,396.97,3
13596.0,5,2,697.0400000000001,3
13598.0,46,2,167.42000000000002,3
13599.0,0,33,5030.6,0
13600.0,311,1,219.51999999999998,1
13601.0,44,2,693.32,3
13602.0,64,1,428.89,3
13603.0,25,1,164.34,3
13606.0,28,3,280.53999999999996,3
13607.0,39,1,678.0100000000001,3
13610.0,11,9,1115.43,3
13611.0,88,4,1158.2,3
13614.0,23,4,1610.46,3
13615.0,312,2,399.99,1
13617.0,39,3,544.1800000000001,3
13618.0,173,1,177.34,1
13621.0,116,1,213.85,3
13623.0,30,7,672.4399999999999,3
13626.0,252,1,257.22999999999996,1
13627.0,58,7,1624.0200000000002,3
13629.0,22,11,7792.360000000001,3
13630.0,4,11,1995.6799999999998,3
13631.0,99,12,3021.77,3
13632.0,24,6,2117.02,3
13634.0,32,5,1575.1599999999999,3
13635.0,67,1,1071.03,3
13636.0,36,6,941.62,3
13637.0,51,3,810.5,3
13638.0,15,1,122.64,3
13639.0,73,1,1033.3400000000001,3
13642.0,215,1,354.8,1
13643.0,30,3,519.44,3
13644.0,8,5,2597.5200000000004,3
13645.0,119,1,252.1,3
13647.0,9,5,1670.22,3
13649.0,256,2,346.6,1
13650.0,16,7,1809.34,3
13651.0,34,2,94.2,3
13652.0,45,3,1095.08,3
13654.0,42,6,2707.33,3
13655.0,113,2,932.97,3
13656.0,164,2,379.65000000000003,1
13657.0,10,2,382.14,3
13658.0,9,7,2421.47,3
13659.0,196,3,1550.85,1
13662.0,85,7,879.08,3
13663.0,178,1,189.46999999999997,1
13666.0,59,3,84.65,3
13667.0,148,1,305.0199999999999,1
13668.0,2,29,6216.07,0
13669.0,50,2,218.55,3
13670.0,74,1,349.7,3
13672.0,300,6,-71.45999999999998,1
13673.0,18,2,396.91999999999996,3
13675.0,150,2,486.82000000000005,1
13678.0,151,1,232.6,1
13680.0,0,5,2202.31,3
13681.0,17,4,827.83,3
13682.0,186,1,59.5,1
13684.0,285,2,64.23,1
13685.0,2,7,3119.44,3
13686.0,182,1,72.0,1
13689.0,62,1,910.0,3
13690.0,58,1,172.25,3
13692.0,24,5,1466.8699999999997,3
13693.0,324,2,-32.0,1
13694.0,3,60,62653.1,0
13695.0,30,15,2504.13,3
13697.0,38,1,151.3,3
13699.0,154,1,308.58,1
13700.0,25,10,2265.12,3
13703.0,317,1,99.5,1
13704.0,4,10,2295.3100000000004,3
13705.0,7,3,711.86,3
13706.0,302,1,330.79,1
13707.0,266,2,806.41,1
13708.0,270,1,296.88,1
13709.0,3,17,6249.11,0
13710.0,31,1,180.48,3
13711.0,218,2,252.06000000000003,1
13712.0,246,1,228.83999999999997,1
13715.0,280,8,1053.94,1
13716.0,268,1,138.28,1
13717.0,31,7,1432.2600000000002,3
13718.0,245,2,306.55,1
13719.0,14,5,1041.68,3
13720.0,116,4,799.9,3
13721.0,35,1,524.1400000000001,3
13722.0,119,4,2369.16,3
13723.0,216,1,199.85000000000002,1
13725.0,49,11,1809.8099999999997,3
13726.0,38,2,1079.6599999999999,3
13727.0,28,2,333.48,3
13728.0,36,6,1016.1400000000001,3
13730.0,135,2,752.6,3
13731.0,218,2,610.59,1
13732.0,27,1,491.86000000000007,3
13735.0,24,8,2766.18,3
13736.0,4,3,724.0,3
13737.0,199,1,339.6,1
13739.0,17,1,216.9,3
13740.0,240,1,350.75,1
13741.0,71,4,666.33,3
13742.0,16,14,3102.42,3
13743.0,2,8,1340.15,3
13744.0,94,2,1156.36,3
13745.0,150,2,291.53999999999996,1
13747.0,373,1,79.6,1
13748.0,95,5,948.2499999999999,3
13750.0,53,5,1647.26,3
13751.0,287,1,296.25,1
13752.0,123,6,1186.28,3
13753.0,287,1,741.26,1
13754.0,151,2,282.6,1
13755.0,3,10,2154.6800000000003,3
13756.0,1,15,5145.120000000001,3
13758.0,11,7,3190.55,3
13759.0,32,2,659.41,3
13760.0,53,2,286.78999999999996,3
13761.0,49,2,1070.65,3
13762.0,203,2,-1.4210854715202004e-14,1
13763.0,62,3,1689.46,3
13764.0,70,3,1521.7600000000002,3
13767.0,1,52,16945.71,0
13769.0,1,16,2771.87,3
13771.0,63,5,2631.7,3
13772.0,33,3,1132.13,3
13774.0,81,1,345.0,3
13777.0,0,41,25748.350000000002,0
13778.0,102,1,178.7,3
13780.0,6,2,360.01000000000005,3
13781.0,250,1,127.84,1
13782.0,12,6,912.0,3
13784.0,9,11,2462.7899999999995,3
13786.0,366,1,230.4,1
13787.0,75,2,309.04,3
13790.0,3,1,348.79999999999995,3
13791.0,42,3,1047.68,3
13792.0,65,2,195.54999999999995,3
13798.0,0,63,36351.42,0
13799.0,116,2,688.8600000000001,3
13800.0,309,1,558.32,1
13801.0,66,1,324.79999999999995,3
13802.0,137,6,3906.2699999999995,3
13803.0,254,1,277.07000000000005,1
13804.0,30,7,2635.79,3
13805.0,51,2,924.5999999999999,3
13806.0,63,1,256.38,3
13807.0,366,1,112.6,1
13808.0,5,5,1747.6600000000003,3
13809.0,304,1,155.05,1
13810.0,28,4,899.51,3
13811.0,183,4,591.75,1
13812.0,41,3,539.0,3
13813.0,39,5,1353.4099999999999,3
13814.0,55,3,1562.1200000000001,3
13815.0,21,5,4014.91,3
13816.0,23,4,555.04,3
13817.0,28,2,382.97999999999996,3
13819.0,301,3,1140.35,1
13821.0,144,2,385.64,1
13822.0,5,2,632.0,3
13823.0,18,2,957.66,3
13824.0,32,5,1698.94,3
13826.0,157,2,174.65,1
13827.0,57,3,412.05,3
13828.0,21,1,209.49000000000004,3
13829.0,358,1,-102.0,1
13831.0,15,6,2202.99,3
13832.0,17,2,40.949999999999996,3
13833.0,158,1,384.7999999999999,1
13835.0,24,4,834.57,3
13837.0,211,2,271.24,1
13838.0,5,4,691.7299999999999,3
13841.0,252,1,85.0,1
13842.0,58,9,3385.6200000000003,3
13844.0,10,1,361.62,3
13845.0,64,1,312.98,3
13846.0,24,4,847.6099999999999,3
13848.0,91,3,1255.0,3
13849.0,51,2,1537.95,3
13850.0,87,2,1586.8100000000002,3
13851.0,95,3,2651.4599999999996,3
13853.0,8,2,1056.94,3
13854.0,8,29,8025.0199999999995,0
13856.0,168,5,363.4,1
13858.0,56,1,216.17000000000002,3
13859.0,325,1,201.16,1
13860.0,0,6,1240.0000000000002,3
13862.0,17,10,2187.3100000000004,3
13863.0,244,2,299.55999999999995,1
13865.0,57,4,501.56,3
13866.0,73,1,145.67,3
13867.0,30,3,1015.29,3
13868.0,6,2,3192.54,3
13869.0,122,4,3104.95,3
13870.0,1,10,2751.2500000000005,3
13871.0,22,14,6389.8,3
13873.0,119,4,381.7,3
13874.0,357,1,540.45,1
13875.0,53,5,1786.79,3
13876.0,63,1,122.69999999999999,3
13877.0,85,1,117.24000000000001,3
13878.0,54,1,1281.53,3
13880.0,20,13,3219.7700000000004,3
13881.0,3,22,16989.52,0
13882.0,2,6,1131.28,3
13883.0,0,9,2538.75,3
13884.0,6,6,781.3000000000002,3
13885.0,188,2,506.8,1
13886.0,70,1,243.56,3
13887.0,203,1,349.54999999999995,1
13888.0,119,2,605.63,3
13889.0,92,1,416.9,3
13890.0,0,14,1860.8600000000001,3
13892.0,26,4,632.97,3
13893.0,297,1,821.1000000000001,1
13894.0,21,5,535.97,3
13895.0,20,5,2588.12,3
13897.0,49,1,311.15999999999997,3
13898.0,325,1,155.93,1
13899.0,15,2,388.52,3
13900.0,182,3,740.9499999999999,1
13901.0,71,5,2867.2,3
13904.0,36,2,332.64000000000004,3
13908.0,79,5,2347.0499999999997,3
13911.0,56,9,2580.91,3
13914.0,3,3,613.95,3
13917.0,49,2,272.03999999999996,3
13918.0,49,2,1212.8400000000004,3
13919.0,52,3,350.16,3
13922.0,351,1,172.24999999999997,1
13923.0,53,1,351.13000000000005,3
13924.0,1,11,1682.08,3
13925.0,35,6,616.65,3
13926.0,22,1,223.85000000000002,3
13927.0,74,1,348.99000000000007,3
13928.0,10,4,464.57,3
13929.0,168,3,802.85,1
13930.0,57,2,337.34,3
13931.0,85,3,1230.93,3
13932.0,294,1,307.4,1
13933.0,108,2,608.7899999999998,3
13934.0,263,1,922.0999999999999,1
13936.0,170,2,361.2799999999999,1
13937.0,168,1,158.85,1
13938.0,34,1,71.66,3
13939.0,22,4,556.7499999999999,3
13940.0,16,4,839.14,3
13941.0,21,7,4912.409999999999,3
13946.0,78,3,561.57,3
13947.0,64,1,90.6,3
13948.0,360,1,101.99999999999999,1
13949.0,2,6,2427.3199999999997,3
13950.0,10,5,728.5600000000001,3
13951.0,175,3,674.4499999999998,1
13952.0,210,3,3246.091,1
13953.0,6,7,3515.6799999999994,3
13954.0,1,3,378.59,3
13955.0,153,2,322.96,1
13956.0,4,5,1026.42,3
13958.0,371,1,-102.45,1
13959.0,78,3,598.1999999999999,3
13960.0,20,2,230.22,3
13962.0,21,2,169.55,3
13963.0,307,4,664.5400000000001,1
13967.0,145,1,80.7,1
13969.0,6,20,8986.689999999999,0
13971.0,8,11,2702.2200000000003,3
13972.0,70,2,190.25000000000003,3
13973.0,286,1,264.7,1
13974.0,48,1,413.59,3
13975.0,30,7,2503.23,3
13976.0,206,1,357.98,1
13978.0,14,2,196.79,3
13979.0,72,1,869.8699999999998,3
13980.0,59,1,200.14000000000001,3
13982.0,38,5,1861.11,3
13983.0,29,13,2590.46,3
13984.0,26,6,488.03,3
13985.0,3,16,7024.530000000001,0
13986.0,16,1,320.46000000000004,3
13988.0,19,9,4098.8,3
13989.0,65,2,1266.08,3
13990.0,212,1,311.3,1
13991.0,11,7,850.6300000000001,3
13992.0,29,1,76.8,3
13993.0,31,12,3409.6600000000003,3
13994.0,3,6,2313.1400000000003,3
13995.0,14,6,1383.49,3
13999.0,9,15,3865.26,3
14000.0,205,2,633.71,1
14001.0,45,4,2030.33,3
14002.0,133,2,529.7299999999999,3
14004.0,42,7,4582.639999999999,3
14005.0,9,5,2874.72,3
14006.0,115,3,962.1899999999999,3
14009.0,197,3,685.9299999999998,1
14012.0,277,1,328.8,1
14013.0,109,3,473.02,3
14014.0,76,1,505.18,3
14015.0,52,1,917.34,3
14016.0,153,5,4328.46,1
14019.0,46,4,1398.9599999999998,3
14020.0,16,2,642.8000000000001,3
14021.0,154,3,631.9000000000001,1
14022.0,224,1,440.0,1
14023.0,6,2,584.0699999999999,3
14024.0,121,2,327.70000000000005,3
14027.0,60,1,104.82000000000002,3
14029.0,62,2,467.66,3
14030.0,17,8,2360.0899999999997,3
14031.0,6,23,14634.640000000001,0
14032.0,1,18,2929.8399999999997,3
14034.0,21,4,512.02,3
14035.0,28,5,1428.0200000000002,3
14036.0,284,1,626.65,1
14037.0,175,2,147.2,1
14038.0,77,4,1554.4799999999996,3
14039.0,32,1,152.2,3
14040.0,40,15,3542.19,3
14041.0,265,1,141.41,1
14044.0,26,4,652.8199999999999,3
14045.0,108,4,1659.75,3
14046.0,283,1,154.99,1
14047.0,8,7,1290.0099999999998,3
14048.0,276,2,375.13,1
14049.0,16,6,5639.15,3
14050.0,31,2,746.3599999999999,3
14051.0,0,26,15477.34,0
14052.0,19,1,225.36,3
14053.0,123,2,260.25,3
14054.0,64,1,92.46,3
14055.0,105,1,725.6400000000001,3
14056.0,0,29,8124.4,0
14057.0,23,18,6147.4,0
14059.0,266,1,183.6,1
14060.0,4,20,6135.38,0
14062.0,9,12,10464.850000000002,3
14064.0,28,7,1188.32,3
14066.0,266,1,152.55,1
14067.0,63,2,374.7,3
14068.0,319,1,265.85,1
14071.0,3,9,1307.4099999999999,3
14073.0,20,2,139.54,3
14075.0,4,3,942.26,3
14076.0,128,1,122.47,3
14077.0,40,5,499.4200000000001,3
14078.0,101,6,1049.37,3
14079.0,124,1,375.0999999999999,3
14080.0,32,1,45.599999999999994,3
14081.0,266,4,904.67,1
14082.0,364,1,182.24999999999997,1
14083.0,3,9,1018.4300000000001,3
14085.0,1,19,4435.790000000001,0
14087.0,2,2,181.67,3
14088.0,9,14,50415.490000000005,0
14089.0,56,1,161.0,3
14090.0,324,1,76.32000000000001,1
14092.0,7,17,4063.1000000000004,3
14093.0,11,1,442.84999999999997,3
14096.0,3,34,57120.91,0
14098.0,36,1,147.34999999999997,3
14099.0,15,12,3092.97,3
14100.0,137,1,194.90000000000003,3
14101.0,73,6,5976.790000000001,3
14102.0,4,8,1314.73,3
14104.0,154,2,216.20999999999998,1
14105.0,84,2,1260.33,3
14107.0,51,8,2688.48,3
14108.0,30,3,594.1600000000001,3
14109.0,22,2,80.19999999999999,3
14110.0,3,13,5669.650000000001,3
14111.0,13,5,688.6,3
14112.0,22,12,2774.17,3
14113.0,3,8,1377.92,3
14114.0,273,2,386.53,1
14116.0,19,5,1382.7399999999998,3
14117.0,143,1,90.0,1
14119.0,353,1,-19.9,1
14121.0,3,6,2740.3,3
14124.0,83,1,419.58000000000004,3
14125.0,10,3,2740.4300000000003,3
14126.0,7,4,643.6300000000001,3
14127.0,122,3,709.7099999999999,3
14128.0,60,2,637.5000000000002,3
14129.0,1,5,1123.8600000000001,3
14130.0,318,1,483.86,1
14132.0,1,12,3580.13,3
14133.0,129,5,590.3399999999999,3
14135.0,1,15,4690.3099999999995,3
14138.0,1,2,982.3800000000002,3
14139.0,45,1,415.81999999999994,3
14140.0,3,3,920.05,3
14141.0,2,6,879.03,3
14142.0,372,1,311.81,1
14143.0,133,1,115.8,3
14145.0,46,5,3148.2,3
14146.0,8,6,2949.57,3
14147.0,48,3,468.4,3
14148.0,233,1,157.2,1
14149.0,212,3,259.43,1
14150.0,35,2,658.64,3
14152.0,74,3,611.09,3
14154.0,238,2,1345.62,1
14155.0,265,1,118.75,1
14156.0,9,66,113384.14000000001,2
14157.0,19,3,400.43,3
14158.0,39,1,507.65999999999997,3
14159.0,19,14,4678.3,3
14161.0,215,3,1110.52,1
14162.0,173,2,289.36,1
14163.0,86,4,2445.9100000000003,3
14164.0,70,2,1631.7700000000004,3
14165.0,275,1,122.54,1
14167.0,38,4,574.84,3
14171.0,97,1,363.79,3
14173.0,10,4,450.8400000000001,3
14174.0,32,1,134.46,3
14175.0,50,7,3108.0600000000004,3
14176.0,296,5,574.0,1
14177.0,84,5,554.46,3
14178.0,8,7,1620.9300000000003,3
14179.0,40,2,719.78,3
14180.0,10,31,4640.77,0
14184.0,66,1,452.89,3
14185.0,330,1,197.65,1
14188.0,8,10,2018.9099999999999,3
14189.0,1,24,4604.3099999999995,0
14191.0,1,14,4660.01,3
14193.0,67,2,853.3900000000001,3
14194.0,4,32,11216.75,0
14195.0,201,3,962.7,1
14196.0,106,1,335.52,3
14198.0,3,7,663.4999999999999,3
14199.0,217,1,185.39999999999998,1
14201.0,59,9,688.0400000000001,3
14204.0,1,1,161.02999999999994,3
14205.0,10,4,218.78,3
14206.0,238,2,308.26,1
14208.0,94,1,151.73999999999998,3
14209.0,10,7,2067.13,3
14210.0,90,7,1900.89,3
14211.0,52,13,2208.3,3
14212.0,89,1,1070.48,3
14213.0,371,1,-1192.2000000000003,1
14214.0,30,7,1000.2300000000001,3
14215.0,11,7,1777.92,3
14216.0,2,4,1839.3000000000002,3
14217.0,1,24,1925.36,0
14218.0,42,1,169.48000000000002,3
14219.0,3,1,89.94,3
14220.0,246,2,632.3999999999999,1
14221.0,41,10,3427.85,3
14222.0,176,1,683.1700000000001,1
14223.0,91,4,975.23,3
14224.0,109,4,1050.1200000000001,3
14226.0,28,7,2201.64,3
14227.0,25,15,3315.7100000000005,3
14229.0,51,5,1450.6000000000001,3
14231.0,178,5,822.0600000000001,1
14232.0,31,8,2043.93,3
14233.0,43,5,1447.5100000000002,3
14234.0,21,4,775.4600000000003,3
14235.0,9,6,3093.86,3
14236.0,80,2,490.86,3
14237.0,372,1,161.00000000000003,1
14238.0,325,1,146.85,1
14239.0,42,13,2323.5000000000005,3
14240.0,29,2,890.3400000000001,3
14241.0,183,1,213.70000000000005,1
14242.0,234,2,280.55,1
14243.0,8,14,2535.88,3
14245.0,175,5,1677.48,1
14246.0,110,3,1474.0600000000002,3
14247.0,277,1,136.76999999999998,1
14248.0,317,1,302.58,1
14250.0,6,3,1904.05,3
14251.0,1,5,2879.7,3
14256.0,253,3,935.06,1
14257.0,50,6,3087.2700000000004,3
14258.0,8,10,12650.080000000002,3
14259.0,141,1,120.0,3
14261.0,50,2,1163.45,3
14262.0,7,8,2618.2299999999996,3
14264.0,154,3,319.47,1
14265.0,108,2,530.18,3
14267.0,150,7,1279.0900000000001,3
14270.0,331,1,492.65,1
14271.0,225,1,112.32,1
14272.0,73,2,437.96000000000004,3
14273.0,50,4,559.97,3
14276.0,87,5,1019.3900000000001,3
14277.0,14,4,3957.0,3
14280.0,196,1,134.04,1
14282.0,2,15,3729.34,3
14284.0,30,3,578.45,3
14285.0,20,4,1910.0100000000002,3
14286.0,23,5,4595.81,3
14287.0,7,4,151.23,3
14288.0,211,2,413.85,1
14289.0,8,6,911.26,3
14290.0,10,6,2307.45,3
14291.0,1,12,3873.3,3
14292.0,7,14,4819.329999999999,3
14293.0,2,4,1046.56,3
14295.0,39,2,154.7,3
14297.0,17,6,1284.06,3
14298.0,2,45,50862.44,0
14299.0,7,18,2855.3500000000004,3
14300.0,18,1,43.2,3
14301.0,107,2,632.04,3
14304.0,222,2,197.1,1
14305.0,70,5,1803.76,3
14306.0,50,3,2083.42,3
14307.0,88,6,2995.72,3
14309.0,7,10,2319.6800000000003,3
14311.0,224,2,229.71000000000004,1
14312.0,46,6,1611.59,3
14314.0,106,1,120.0,3
14315.0,20,7,2456.9800000000005,3
14317.0,64,1,508.58,3
14320.0,206,3,343.10999999999996,1
14321.0,10,5,1530.7500000000002,3
14323.0,114,4,574.26,3
14326.0,234,2,166.85000000000002,1
14327.0,162,1,311.65000000000003,1
14329.0,8,14,4928.74,3
14331.0,123,2,462.65999999999997,3
14332.0,22,3,866.3100000000001,3
14333.0,63,2,351.45,3
14334.0,16,9,2539.46,3
14335.0,15,2,468.25999999999993,3
14336.0,16,4,1614.91,3
14338.0,157,4,554.2199999999999,1
14339.0,234,4,289.91,1
14340.0,218,1,134.7,1
14341.0,44,9,2166.38,3
14342.0,20,6,607.71,3
14344.0,126,8,889.9300000000002,3
14345.0,38,1,108.97999999999999,3
14346.0,120,2,1021.58,3
14348.0,259,1,409.57,1
14349.0,9,1,133.5,3
14350.0,270,2,258.7,1
14351.0,164,1,51.0,1
14352.0,156,4,1078.9600000000003,1
14353.0,214,1,90.6,1
14354.0,5,2,163.62,3
14355.0,365,1,174.4,1
14356.0,59,4,666.9399999999999,3
14357.0,42,1,225.76999999999998,3
14359.0,18,6,882.5799999999999,3
14360.0,31,4,2128.2300000000005,3
14362.0,21,1,161.2,3
14364.0,108,8,3717.35,3
14367.0,7,19,9167.82,0
14368.0,319,1,155.0,1
14371.0,294,1,100.5,1
14373.0,357,1,76.55,1
14375.0,184,1,257.68,1
14377.0,190,2,617.05,1
14379.0,43,2,348.1,3
14381.0,51,1,202.68,3
14382.0,25,1,626.07,3
14383.0,37,3,1247.69,3
14385.0,8,3,202.10999999999999,3
14386.0,296,1,142.4,1
14387.0,32,3,1770.5600000000002,3
14388.0,8,10,3172.04,3
14389.0,8,5,999.72,3
14390.0,9,13,4592.47,3
14393.0,217,1,67.94999999999999,1
14395.0,1,12,3471.91,3
14396.0,64,2,487.99000000000007,3
14397.0,0,23,2556.68,0
14400.0,140,2,559.6999999999999,3
14401.0,3,14,4039.98,3
14403.0,129,5,1426.31,3
14404.0,33,7,1434.7200000000003,3
14406.0,118,1,156.75,3
14407.0,106,9,2111.08,3
14408.0,10,7,2606.53,3
14409.0,70,7,1908.2500000000002,3
14410.0,15,15,576.3,3
14411.0,310,1,1063.0,1
14412.0,34,3,761.33,3
14413.0,361,1,122.7,1
14414.0,91,8,1485.1300000000003,3
14415.0,0,18,5811.56,0
14416.0,21,2,490.2200000000001,3
14418.0,3,3,1937.25,3
14419.0,10,6,1058.06,3
14420.0,84,2,385.87,3
14421.0,56,2,813.1100000000001,3
14422.0,0,6,4263.639999999999,3
14423.0,217,1,265.2,1
14424.0,17,1,322.08,3
14426.0,18,16,3918.8999999999996,3
14427.0,49,2,363.34000000000003,3
14428.0,6,7,1230.1399999999999,3
14431.0,298,2,397.76000000000005,1
14432.0,9,6,2255.51,3
14434.0,21,6,1372.8,3
14436.0,98,1,89.06,3
14437.0,142,2,-43.400000000000006,3
14438.0,305,1,131.9,1
14439.0,319,1,2661.24,1
14440.0,7,5,2357.6800000000003,3
14441.0,0,10,1545.14,3
14442.0,1,5,1544.6200000000001,3
14443.0,53,7,1400.88,3
14446.0,0,4,1039.58,3
14447.0,18,5,1163.2300000000002,3
14448.0,8,2,375.35,3
14449.0,18,4,907.1,3
14450.0,180,3,483.24999999999994,1
14451.0,59,2,662.59,3
14452.0,10,2,264.44,3
14453.0,189,1,119.93,1
14456.0,4,14,3047.63,3
14457.0,310,1,113.64,1
14459.0,154,1,1837.92,1
14460.0,109,4,383.34,3
14461.0,147,3,2103.0599999999995,1
14462.0,63,15,1965.9,3
14463.0,97,3,529.62,3
14465.0,246,3,1058.62,1
14466.0,28,7,2272.4,3
14467.0,17,4,598.76,3
14470.0,11,2,461.19000000000005,3
14472.0,103,8,1936.84,3
14473.0,73,2,234.34,3
14474.0,42,2,537.71,3
14475.0,71,6,799.8199999999999,3
14476.0,256,1,215.7,1
14477.0,19,5,1307.8100000000002,3
14479.0,253,2,316.24999999999994,1
14480.0,10,1,279.05,3
14481.0,164,2,636.51,1
14482.0,17,6,2068.15,3
14483.0,149,2,129.2,1
14484.0,49,1,321.92,3
14485.0,38,1,165.75,3
14487.0,26,7,1183.58,3
14488.0,50,2,1047.43,3
14489.0,206,1,463.38,1
14491.0,174,2,340.93,1
14493.0,6,7,2362.84,3
14494.0,25,1,139.56,3
14495.0,50,2,123.79999999999998,3
14496.0,311,2,538.8100000000001,1
14497.0,300,2,457.47,1
14498.0,42,5,1957.3200000000002,3
14499.0,25,3,815.3199999999999,3
14500.0,87,3,356.85,3
14501.0,63,3,190.31000000000003,3
14502.0,19,14,2351.02,3
14503.0,2,6,3543.26,3
14504.0,46,4,673.26,3
14505.0,16,11,5818.700000000001,3
14506.0,16,5,2012.17,3
14507.0,23,7,1368.1799999999998,3
14508.0,21,2,276.42,3
14511.0,10,6,1267.4100000000003,3
14512.0,187,2,275.28,1
14513.0,100,4,438.49,3
14514.0,60,3,1055.35,3
14515.0,17,6,2102.0899999999997,3
14517.0,32,2,330.45000000000005,3
14518.0,63,1,174.37,3
14520.0,1,2,270.6,3
14522.0,23,4,974.54,3
14523.0,107,1,241.09,3
14524.0,31,9,1867.6800000000003,3
14525.0,8,13,4221.369999999999,3
14527.0,2,86,7711.38,0
14528.0,36,1,364.21999999999997,3
14529.0,59,3,620.04,3
14530.0,25,6,2925.9100000000003,3
14532.0,235,4,932.8500000000001,1
14533.0,24,9,1812.6200000000003,3
14534.0,2,25,4075.35,0
14535.0,58,4,2841.09,3
14536.0,259,1,171.8,1
14537.0,57,1,355.56000000000006,3
14538.0,64,2,388.24999999999994,3
14539.0,15,2,537.48,3
14540.0,9,3,996.26,3
14541.0,58,8,1461.6500000000003,3
14542.0,185,1,103.25000000000001,1
14543.0,3,21,2916.1700000000005,0
14544.0,23,2,2024.45,3
14546.0,3,9,2487.0200000000004,3
14547.0,3,9,3986.74,3
14548.0,150,2,652.8,1
14549.0,310,1,289.24,1
14550.0,10,2,765.62,3
14551.0,17,2,186.23000000000002,3
14552.0,151,1,165.07,1
14553.0,18,5,859.2700000000001,3
